Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Attrition,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
45,2.0,1308,22,3,3,66,2,4,17861,18863,0,14,2,1,21,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
46,1.0,1266,7,2,1,33,2,3,13320,22384,6,11,3,0,26,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40,1.0,1334,9,3,3,81,3,3,1359,15178,4,11,4,1,16,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1.0,723,2,3,2,52,2,4,2080,21981,1,16,4,0,2,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
45,2.0,474,13,3,4,75,3,3,19658,14011,3,14,2,0,21,2,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
39,1.0,1343,9,4,3,64,4,1,10415,22477,1,18,3,1,18,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,1.0,855,1,3,4,48,3,2,10596,17369,6,16,2,0,15,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
47,1.0,1283,1,4,3,45,3,4,5368,26862,1,11,3,2,8,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
41,1.0,1397,7,1,2,82,1,4,2109,12290,8,14,3,1,7,4,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30,1.0,607,18,2,3,41,3,4,3730,7192,1,17,4,0,7,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
52,1.0,655,2,3,2,74,2,2,19045,22957,3,11,4,1,33,6,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30,0.0,1451,11,4,2,67,3,4,4907,20948,2,11,2,1,12,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34,2.0,556,2,2,2,62,3,2,6091,5456,2,14,4,1,10,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,2.0,1309,19,2,1,89,3,2,2342,23537,0,17,4,0,6,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
48,1.0,1485,1,2,2,92,3,2,18722,17119,1,12,4,1,29,2,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
29,1.0,622,6,2,4,92,3,4,5131,9192,4,13,4,1,9,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
35,1.0,885,1,2,2,70,3,1,2886,18256,1,11,2,0,5,2,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,1.0,821,10,3,1,82,2,2,6651,9150,2,11,4,0,9,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
41,1.0,855,1,3,3,80,3,1,2936,8952,7,20,4,1,17,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,1.0,638,7,5,4,62,3,2,19068,17011,1,15,3,1,33,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31,1.0,945,9,2,4,76,3,2,1081,9647,3,22,2,0,15,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32,1.0,1463,7,3,1,64,3,1,7918,14506,9,11,3,0,9,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
29,2.0,1112,7,3,3,69,2,2,2909,17235,1,12,3,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
32,2.0,439,3,2,4,37,3,4,4627,11781,1,14,3,0,9,2,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
38,1.0,587,3,3,3,99,3,3,5940,4317,2,11,2,1,10,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49,1.0,653,9,3,2,32,3,3,2272,17456,2,11,3,0,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,1.0,1376,2,5,3,35,4,4,16555,16290,1,23,3,0,23,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
40,0.0,817,2,3,3,62,2,1,2342,21923,4,18,4,1,8,1,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45,0.0,1434,5,3,4,87,2,1,6142,17654,4,19,2,1,10,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39,1.0,1258,1,2,3,73,2,1,6694,14011,2,14,1,1,15,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,2.0,1018,5,4,3,56,4,4,10231,22789,1,11,3,1,15,3,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
23,1.0,107,9,1,2,40,3,4,2875,26959,0,14,4,0,6,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
40,1.0,1239,13,4,3,96,3,3,6687,8978,4,11,3,1,8,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,2.0,806,2,4,4,77,4,2,2996,19121,1,12,4,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27,0.0,1312,2,2,4,94,2,4,5228,23371,1,11,4,2,5,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,1.0,534,2,3,4,78,3,3,1274,22955,1,22,3,0,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29,2.0,807,1,3,1,41,3,4,3211,18203,3,17,1,0,10,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
50,1.0,317,1,2,4,85,2,4,4487,21519,4,22,4,0,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,0.0,895,10,3,2,49,3,4,9396,9961,1,16,4,1,2,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
37,1.0,511,1,3,4,100,3,4,10596,15395,5,12,2,2,16,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
45,1.0,504,10,3,1,79,2,3,1261,20439,3,17,2,1,7,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,1.0,1421,28,1,4,72,3,3,2695,26458,0,13,3,1,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,1.0,772,9,3,3,82,2,3,8740,2253,0,11,4,2,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,1.0,669,3,4,4,92,3,2,4374,11309,0,14,3,1,8,6,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
46,2.0,723,2,2,1,82,2,2,7880,10893,4,13,2,1,12,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1.0,478,1,2,4,75,3,2,2044,3487,1,14,2,0,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36,1.0,1448,8,3,1,62,3,3,5473,24008,3,18,1,1,9,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
34,1.0,742,13,4,3,42,3,1,4639,23288,1,12,4,0,5,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
22,1.0,632,10,2,3,84,3,4,2523,18103,1,15,3,1,5,4,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
40,2.0,342,14,3,2,35,3,4,5396,3372,3,21,4,1,9,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
27,1.0,1210,16,4,4,83,3,2,2684,26314,1,18,2,2,1,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
28,2.0,833,8,4,4,84,3,4,4127,23452,0,19,1,1,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,2.0,635,10,4,4,61,3,3,5485,11806,0,12,4,2,8,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,1.0,1302,8,2,4,66,2,1,4240,7747,2,13,3,1,19,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1.0,1009,5,4,4,100,3,3,2144,5174,2,13,4,2,7,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,2.0,1401,6,4,3,68,3,3,4876,17624,2,16,4,1,20,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,1.0,1480,27,4,3,90,2,4,4640,21816,0,22,3,1,4,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
25,1.0,538,13,3,1,86,3,2,4907,14369,1,21,3,1,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35,1.0,676,15,3,4,77,2,2,9699,14295,0,12,4,1,10,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,1.0,1040,26,5,3,97,3,1,5377,18686,2,25,1,3,15,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
38,2.0,350,25,1,4,68,2,4,9362,5860,2,11,1,1,15,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
48,0.0,1356,5,2,4,56,2,2,4103,22174,2,14,4,0,19,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
22,1.0,329,2,3,3,78,3,1,2408,9998,3,22,2,0,3,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
38,0.0,1239,3,3,2,41,1,3,6811,4204,2,20,4,1,15,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,1.0,750,12,3,1,87,2,3,5980,24406,6,12,4,1,9,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,1.0,584,11,2,4,82,3,4,6091,3064,1,14,2,0,10,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,2.0,719,1,2,3,43,1,4,7587,4381,1,18,2,2,10,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
35,1.0,884,17,3,4,99,3,3,3780,15891,0,11,4,0,4,5,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
24,1.0,1225,21,2,2,79,3,4,2875,2137,1,11,3,1,1,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,0.0,364,23,3,4,42,4,3,2713,23293,1,13,2,0,8,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
38,1.0,894,3,1,2,43,3,2,4877,21981,8,14,1,0,4,6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59,1.0,170,10,2,3,97,4,3,6811,3140,2,13,3,1,10,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40,1.0,990,3,2,4,83,2,3,4668,3498,3,15,2,0,8,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29,1.0,1018,7,1,4,83,1,1,3102,5598,0,14,3,1,5,5,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,2.0,1180,4,4,3,64,3,2,5036,9953,7,12,3,0,20,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51,1.0,1383,15,1,2,60,2,3,19190,15696,5,11,1,1,25,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
36,1.0,1343,4,3,4,74,3,1,4898,7505,3,18,1,0,15,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31,2.0,852,25,2,4,86,1,3,5228,23371,1,11,4,0,10,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,0.0,1239,3,1,4,78,3,1,2342,26092,1,21,4,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29,1.0,1351,23,2,1,60,3,3,2909,22310,1,17,1,0,10,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
35,1.0,722,18,4,2,89,3,4,4717,17241,0,11,3,0,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,0.0,1326,5,3,2,68,3,3,2127,15998,9,23,4,1,7,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,0.0,1112,2,1,2,84,1,2,7898,17654,0,13,2,0,10,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
48,1.0,603,11,3,4,41,3,3,7484,23159,1,11,3,1,10,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50,1.0,945,1,1,3,42,2,3,17159,25761,3,12,3,1,28,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
35,1.0,1082,23,2,1,96,3,1,3950,8040,9,11,3,1,7,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36,1.0,1138,6,3,3,88,3,1,13464,5586,4,12,2,0,16,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
46,1.0,708,21,4,1,56,2,2,6804,23772,0,19,2,1,10,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
40,2.0,658,6,2,4,61,2,3,2413,24795,1,12,3,1,9,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,1.0,923,22,2,1,89,4,1,4775,13493,5,13,4,0,6,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
37,1.0,1125,19,4,3,64,3,2,9884,8787,2,14,2,1,10,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36,2.0,1297,25,4,4,77,3,3,3149,20317,2,16,3,0,12,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
52,1.0,528,3,4,1,75,2,1,13525,12290,1,11,3,0,34,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
31,2.0,1242,1,1,4,60,3,3,5405,20652,1,20,3,1,10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,1.0,942,2,3,3,65,3,3,3452,26176,1,16,1,0,6,5,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
31,1.0,135,6,3,3,87,3,2,4869,3193,1,18,2,0,9,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,2.0,1018,15,4,4,79,2,2,13966,13782,2,20,3,2,25,3,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18,0.0,602,15,2,3,98,2,3,1569,9129,1,15,1,0,0,5,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
39,2.0,849,8,3,3,36,3,4,4227,26589,4,15,1,3,9,3,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
35,1.0,504,1,4,4,66,3,1,10453,9150,1,13,3,1,15,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,1.0,683,6,4,1,52,2,3,2451,16900,4,13,1,0,11,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
34,1.0,648,20,3,4,54,2,2,5743,21731,0,14,3,0,10,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
27,1.0,884,9,3,1,87,4,1,2768,8978,1,11,3,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,2.0,1490,10,3,4,66,3,4,2121,9121,1,11,3,1,1,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
27,1.0,813,10,3,3,41,3,4,2073,12826,6,12,3,0,6,3,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36,0.0,541,15,4,3,55,3,4,2644,16376,1,20,3,2,16,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
38,1.0,1480,28,2,4,41,3,4,9613,9659,4,17,4,1,9,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
33,1.0,1474,9,3,4,49,2,4,2083,19225,1,16,4,1,3,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
42,1.0,1109,9,5,4,75,3,4,5204,9192,7,15,3,1,14,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
42,1.0,1499,6,2,4,91,3,2,18880,2890,7,13,2,0,22,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
41,0.0,920,1,4,1,60,3,4,6687,10261,1,20,4,2,14,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,1.0,509,6,3,4,36,3,4,2127,8509,1,17,4,0,1,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33,1.0,1282,2,5,4,98,3,4,11878,24450,7,11,1,0,15,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
49,0.0,496,1,3,4,40,3,1,10248,19948,4,14,4,1,22,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
37,2.0,478,9,1,2,57,3,4,8103,13493,6,14,4,0,10,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,1.0,1405,1,4,3,90,2,2,1569,16154,1,14,3,1,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32,1.0,1206,10,4,1,78,3,1,13142,23281,3,18,4,0,14,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40,2.0,1456,26,3,3,85,3,4,11916,4235,1,13,4,0,13,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,1.0,1181,8,1,2,96,3,3,2374,14011,1,19,2,1,4,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
43,2.0,1252,18,1,2,60,3,1,2871,23281,0,18,2,1,6,6,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40,1.0,618,20,3,2,86,3,3,4877,21643,4,19,3,1,8,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
34,1.0,1449,14,4,2,51,2,2,3975,26342,2,20,3,1,7,5,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
25,1.0,541,2,3,1,39,3,2,4071,6217,1,13,2,1,5,4,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
37,1.0,410,8,4,1,74,3,3,6653,23288,6,18,1,1,17,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
35,1.0,975,15,5,1,96,3,1,4639,3356,9,14,3,1,16,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
41,1.0,616,4,3,1,66,4,4,19636,25927,1,22,2,0,21,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
37,1.0,867,10,3,1,54,3,3,10502,13684,2,17,1,0,15,4,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
58,1.0,713,2,3,4,63,3,4,6804,23293,0,12,2,1,19,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46,1.0,933,10,2,1,42,3,3,7991,19588,9,13,1,1,9,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
41,1.0,1339,8,4,4,59,4,4,10048,20003,4,17,4,0,10,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30,1.0,1089,10,4,4,96,3,1,5485,23361,3,22,2,1,10,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
37,1.0,119,8,4,3,63,3,4,5673,9277,0,14,3,2,11,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
40,1.0,1378,3,2,2,53,2,4,5071,15178,4,16,4,1,7,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
37,1.0,670,16,3,4,66,3,3,2007,15701,3,11,4,1,8,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,1.0,1198,9,3,3,57,3,3,3408,9755,6,11,4,0,7,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
58,0.0,534,2,3,3,93,3,4,19502,18611,4,14,3,1,31,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
39,1.0,804,12,2,4,37,3,4,5731,5771,8,16,2,0,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,2.0,535,2,1,3,69,3,2,4306,6076,2,13,4,0,3,5,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
30,1.0,1082,16,2,4,56,3,4,6439,23490,1,19,2,1,6,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
29,1.0,635,12,1,1,62,3,4,4559,19188,5,20,4,1,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
23,1.0,329,1,3,4,48,3,1,2564,7508,1,22,3,1,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41,1.0,1436,15,2,2,74,3,4,5070,6153,0,14,2,0,21,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
43,1.0,885,9,3,3,72,3,4,2911,12145,6,20,3,1,8,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40,1.0,459,17,2,1,78,1,1,7644,12388,8,13,3,0,8,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
32,2.0,1234,1,4,1,65,2,3,2911,16542,0,13,1,0,7,4,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
44,1.0,618,8,3,1,61,3,2,5042,20689,1,15,4,0,10,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
56,1.0,728,21,2,3,52,2,4,5485,8863,2,14,2,0,17,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49,1.0,989,6,3,4,66,3,3,18740,16701,2,12,1,1,23,2,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36,1.0,124,23,4,2,42,4,1,4684,26862,3,11,1,1,11,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29,1.0,1495,3,1,3,43,3,4,2450,15747,1,11,4,0,4,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
39,1.0,693,20,1,1,45,3,3,13269,15146,0,11,2,1,19,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
26,1.0,1354,1,3,2,97,3,3,3660,6054,7,14,4,0,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,1.0,593,15,4,4,44,2,2,10845,20652,5,13,4,0,13,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31,1.0,471,1,4,1,62,3,3,4148,18103,1,13,3,1,4,2,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
36,1.0,430,1,2,4,78,3,3,7779,26897,1,14,2,1,16,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31,1.0,1297,19,4,2,76,3,3,6674,21086,9,16,4,2,10,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,1.0,408,1,3,4,51,2,2,3491,16346,1,13,2,0,7,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50,1.0,647,2,4,4,78,2,4,17426,24440,1,14,3,0,33,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
44,1.0,1402,7,4,4,51,2,1,19545,26204,1,18,4,0,23,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43,1.0,1413,11,4,2,42,3,4,7441,19948,0,14,4,1,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1.0,1218,7,4,2,93,3,4,2966,22266,1,20,4,1,8,4,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
50,1.0,1063,2,1,2,56,3,2,19502,23037,4,14,1,0,29,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24,1.0,589,22,4,2,30,3,3,3230,22422,0,11,4,0,6,5,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34,1.0,1372,9,4,4,84,2,2,6322,25291,1,13,4,0,6,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
35,1.0,1271,11,3,4,48,3,2,2645,3995,1,12,3,1,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,1.0,704,17,3,4,35,3,3,4163,17802,0,14,1,1,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,1.0,1111,29,3,4,50,3,3,2226,18092,0,11,3,1,10,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
40,0.0,819,8,2,4,79,2,3,4240,17119,2,12,1,1,18,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
22,1.0,555,16,3,3,59,3,2,1878,19562,1,12,3,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
55,1.0,1034,8,3,4,81,3,1,19566,11827,3,11,3,1,30,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,2.0,1373,10,3,2,65,3,4,2690,13008,1,15,1,0,1,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,1.0,1216,1,3,1,74,3,3,3691,10735,1,19,3,1,8,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40,1.0,1283,2,2,4,64,3,3,4627,4585,8,14,3,3,10,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23,1.0,933,27,1,2,58,3,2,2909,26897,1,19,1,1,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
44,1.0,1275,9,2,3,95,3,4,3579,17725,0,21,4,1,10,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
55,1.0,1456,5,3,2,35,3,3,2244,22577,3,15,3,0,12,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
38,1.0,1389,8,4,4,67,3,2,2389,17759,2,16,3,1,17,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35,0.0,1126,8,3,1,91,3,4,9699,8277,0,14,1,1,10,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
